delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.04525,0,0.00022428647620031938,0.0002835145918990145,nan,(nan+nanj)
244.98,0.0449,0,0.00022430089109670703,0.0002837250965338489,nan,(nan+nanj)
224.97,0.04452,0,0.00022431951465506916,0.0002833953170072734,nan,(nan+nanj)
204.95,0.04463,0,0.00022433310224767578,0.00028296010137152106,nan,(nan+nanj)
184.94,0.0451,0,0.00022435139144116878,0.0002829934388508537,nan,(nan+nanj)
164.93,0.04526,0,0.00022436945149328924,0.0002835465496331402,nan,(nan+nanj)
144.91,0.04498,0,0.00022438359191689905,0.0002838225183580123,nan,(nan+nanj)
124.9,0.04453,0,0.00022440651994026783,0.00028355350293618464,nan,(nan+nanj)
104.88,0.04456,0,0.00022440793808531367,0.0002830460761831244,nan,(nan+nanj)
84.87,0.04498,0,0.00022429769575993408,0.0002836478312701063,nan,(nan+nanj)
64.86,0.04589,0,0.0002241856041815815,0.00028601463787547576,nan,(nan+nanj)
63.3,0.04577,0,0.00022412008934569183,0.0002869578073686485,nan,(nan+nanj)
61.73,0.04543,0,0.0002241303478175416,0.0002874189480136513,nan,(nan+nanj)
60.17,0.04494,0,0.00022422065979565975,0.0002872357445955487,nan,(nan+nanj)
58.61,0.04437,0,0.00022437254566076703,0.00028636978980822736,nan,(nan+nanj)
57.04,0.04386,0,0.00022454659777615404,0.0002848937016179942,nan,(nan+nanj)
55.48,0.04351,0,0.00022468468050851342,0.0002830276194460968,nan,(nan+nanj)
53.92,0.04339,0,0.00022473045927207114,0.0002810490543736499,nan,(nan+nanj)
52.36,0.04353,0,0.00022464176057346297,0.00027928142935274014,nan,(nan+nanj)
50.79,0.04389,0,0.00022440615590024748,0.00027802765627171766,nan,(nan+nanj)
49.23,0.0444,0,0.00022405872396269455,0.0002775465604480942,nan,(nan+nanj)
47.67,0.04496,0,0.0002236724153847902,0.0002779582295122651,nan,(nan+nanj)
46.1,0.04546,0,0.00022334788348166157,0.0002792629499666077,nan,(nan+nanj)
