delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.04525,0,0.00022428647620031938,0.0003603174174739987,nan,(nan+nanj)
244.98,0.0449,0,0.00022430089109670703,0.00036020359567079385,nan,(nan+nanj)
224.97,0.04452,0,0.00022431951465506916,0.0003612824349805699,nan,(nan+nanj)
204.95,0.04463,0,0.00022433310224767578,0.00036220833840761024,nan,(nan+nanj)
184.94,0.0451,0,0.00022435139144116878,0.0003625420822325198,nan,(nan+nanj)
164.93,0.04526,0,0.00022436945149328924,0.00036220227374927916,nan,(nan+nanj)
144.91,0.04498,0,0.00022438359191689905,0.00036260703813950634,nan,(nan+nanj)
124.9,0.04453,0,0.00022440651994026783,0.0003626158500059651,nan,(nan+nanj)
104.88,0.04456,0,0.00022440793808531367,0.0003626506149937425,nan,(nan+nanj)
84.87,0.04498,0,0.00022429769575993408,0.0003627702040333025,nan,(nan+nanj)
64.86,0.04589,0,0.0002241856041815815,0.000362982086601904,nan,(nan+nanj)
63.3,0.04577,0,0.00022412008934569183,0.00036302629443418777,nan,(nan+nanj)
61.73,0.04543,0,0.0002241303478175416,0.00036304537925502256,nan,(nan+nanj)
60.17,0.04494,0,0.00022422065979565975,0.00036300955089818565,nan,(nan+nanj)
58.61,0.04437,0,0.00022437254566076703,0.00036288772645731715,nan,(nan+nanj)
57.04,0.04386,0,0.00022454659777615404,0.0003626550026178954,nan,(nan+nanj)
55.48,0.04351,0,0.00022468468050851342,0.0003623085608348564,nan,(nan+nanj)
53.92,0.04339,0,0.00022473045927207114,0.0003618649659559159,nan,(nan+nanj)
52.36,0.04353,0,0.00022464176057346297,0.0003613684104297743,nan,(nan+nanj)
50.79,0.04389,0,0.00022440615590024748,0.00036088702281833474,nan,(nan+nanj)
49.23,0.0444,0,0.00022405872396269455,0.0003605216065194483,nan,(nan+nanj)
47.67,0.04496,0,0.0002236724153847902,0.0003603758530338341,nan,(nan+nanj)
46.1,0.04546,0,0.00022334788348166157,0.0003605521475632534,nan,(nan+nanj)
44.54,0.04583,0,0.0002231948271496087,0.0003611138108018386,nan,(nan+nanj)
42.98,0.04601,0,0.00022328703296270458,0.0003620608576337947,nan,(nan+nanj)
41.42,0.04601,0,0.00022364413637410152,0.0003633065212340636,nan,(nan+nanj)
39.85,0.04585,0,0.00022421948135831204,0.00036468445531767646,nan,(nan+nanj)
38.29,0.04558,0,0.00022489096065758662,0.0003659382724456872,nan,(nan+nanj)
36.73,0.04529,0,0.00022551364896150616,0.000366827810477921,nan,(nan+nanj)
35.16,0.04501,0,0.00022595296038196988,0.0003671574194132887,nan,(nan+nanj)
33.6,0.0448,0,0.0002261255462647771,0.0003668386211641561,nan,(nan+nanj)
32.04,0.04469,0,0.00022605080282256385,0.0003659375100948381,nan,(nan+nanj)
30.48,0.04468,0,0.00022584345323273247,0.00036465766364446317,nan,(nan+nanj)
28.91,0.04476,0,0.0002256883695794798,0.0003632935847964758,nan,(nan+nanj)
27.35,0.04493,0,0.00022578551332319563,0.000362192805731798,nan,(nan+nanj)
25.79,0.04515,0,0.00022626829102501134,0.00036161449431448833,nan,(nan+nanj)
24.22,0.04539,0,0.0002271509476097222,0.00036169307135602846,nan,(nan+nanj)
22.66,0.0456,0,0.0002282673816603742,0.0003623771435554701,nan,(nan+nanj)
21.1,0.04572,0,0.00022931893185906826,0.0003634328101913553,nan,(nan+nanj)
19.54,0.0457,0,0.00022991448780018686,0.0003644947264881404,nan,(nan+nanj)
17.97,0.04547,0,0.00022966523172152087,0.0003651541898522792,nan,(nan+nanj)
16.41,0.04504,0,0.00022830304768728382,0.0003650509528360102,nan,(nan+nanj)
14.85,0.04443,0,0.00022576382152805774,0.00036399712748669266,nan,(nan+nanj)
13.28,0.0437,0,0.00022221086839335769,0.0003620148455760752,nan,(nan+nanj)
11.72,0.04297,0,0.00021813142292193,0.0003593920865201383,nan,(nan+nanj)
10.16,0.04239,0,0.0002141371941618564,0.00035657239803421614,nan,(nan+nanj)
8.6,0.04206,0,0.0002109445343908556,0.00035411277972630106,nan,(nan+nanj)
7.03,0.04209,0,0.00020921424303188552,0.0003525572233895602,nan,(nan+nanj)
5.47,0.04252,0,0.00020944647745646527,0.00035235716405357387,nan,(nan+nanj)
3.91,0.04332,0,0.00021179523287850888,0.00035371224190094974,nan,(nan+nanj)
2.34,0.04441,0,0.0002160969567753801,0.00035658168152696845,nan,(nan+nanj)
0.78,0.04562,0,0.00022173969337468957,0.0003605750826671805,nan,(nan+nanj)
0.0,0.04622,0,0.0002248207812555192,0.00036281983542352236,nan,(nan+nanj)
-0.78,0.04678,0,0.00022791924917830997,0.00036511273227401997,nan,(nan+nanj)
-2.34,0.04773,0,0.00023368897078557271,0.0003694658356758751,nan,(nan+nanj)
-3.91,0.04831,0,0.00023818775684925075,0.00037293483299261077,nan,(nan+nanj)
-5.47,0.04844,0,0.00024071059009522777,0.0003749223534069701,nan,(nan+nanj)
-7.03,0.04813,0,0.00024101385877095538,0.0003751927872391869,nan,(nan+nanj)
-8.6,0.04743,0,0.00023921439961116508,0.00037381240089995327,nan,(nan+nanj)
-10.16,0.04648,0,0.0002358367889011559,0.0003711867985832784,nan,(nan+nanj)
-11.72,0.04542,0,0.00023161167758400936,0.00036789362219802335,nan,(nan+nanj)
-13.28,0.04441,0,0.0002273372693998299,0.00036456866019274337,nan,(nan+nanj)
-14.85,0.04356,0,0.00022368095712210767,0.0003617428295246139,nan,(nan+nanj)
-16.41,0.04298,0,0.00022113831601533462,0.0003598081796922781,nan,(nan+nanj)
-17.97,0.0427,0,0.0002198320301605161,0.0003588709785046218,nan,(nan+nanj)
-19.54,0.04273,0,0.0002196368437369367,0.00035884985785294976,nan,(nan+nanj)
-21.1,0.04303,0,0.00022023346586697023,0.000359508076592574,nan,(nan+nanj)
-22.66,0.04352,0,0.00022121797575025415,0.0003605328619582515,nan,(nan+nanj)
-24.22,0.04414,0,0.00022222160423568393,0.0003616169521877266,nan,(nan+nanj)
-25.79,0.0448,0,0.00022298907635742715,0.0003625203927813958,nan,(nan+nanj)
-27.35,0.04541,0,0.00022339671093885016,0.0003630831330856399,nan,(nan+nanj)
-28.91,0.04592,0,0.00022347532351985055,0.00036326692163179963,nan,(nan+nanj)
-30.48,0.04627,0,0.00022334681562019565,0.00036311057028570737,nan,(nan+nanj)
-32.04,0.04645,0,0.0002231788358939557,0.00036271333637760694,nan,(nan+nanj)
-33.6,0.04643,0,0.0002231221274936468,0.0003621974520187088,nan,(nan+nanj)
-35.16,0.04624,0,0.00022327133061705862,0.00036168703628247645,nan,(nan+nanj)
-36.73,0.0459,0,0.00022364648767658757,0.00036129019741582,nan,(nan+nanj)
-38.29,0.04548,0,0.00022418466742468723,0.00036109815835516645,nan,(nan+nanj)
-39.85,0.04504,0,0.00022477789393360315,0.0003611601005212295,nan,(nan+nanj)
-41.42,0.04465,0,0.00022530250164731758,0.00036148918830603005,nan,(nan+nanj)
-42.98,0.04438,0,0.00022564418713966194,0.0003620444453308336,nan,(nan+nanj)
-44.54,0.04425,0,0.0002257471300332048,0.00036274694731486257,nan,(nan+nanj)
-46.1,0.04427,0,0.00022561214988336964,0.0003634864513611946,nan,(nan+nanj)
-47.67,0.04443,0,0.00022529378855784543,0.00036414748132218566,nan,(nan+nanj)
-49.23,0.04468,0,0.00022489093704924912,0.0003646158607037986,nan,(nan+nanj)
-50.79,0.04497,0,0.00022450635537873964,0.00036482323553366225,nan,(nan+nanj)
-52.36,0.04523,0,0.00022422523753418133,0.00036473726100638704,nan,(nan+nanj)
-53.92,0.04544,0,0.00022409962874192502,0.00036437252245480334,nan,(nan+nanj)
-55.48,0.04554,0,0.00022412909990277008,0.00036378381088320033,nan,(nan+nanj)
-57.04,0.04553,0,0.00022427435891669845,0.00036305932692071163,nan,(nan+nanj)
-58.61,0.04541,0,0.00022447220034660376,0.0003623055990317203,nan,(nan+nanj)
-60.17,0.04522,0,0.00022465089997514287,0.00036165055022840953,nan,(nan+nanj)
-61.73,0.04499,0,0.00022475786457276659,0.00036119188973404714,nan,(nan+nanj)
-63.3,0.04477,0,0.00022476676214544522,0.00036099390342070325,nan,(nan+nanj)
-64.86,0.04461,0,0.00022468252705465375,0.00036106908696564854,nan,(nan+nanj)
-84.87,0.04478,0,0.00022452472688705427,0.0003631108704464925,nan,(nan+nanj)
-104.88,0.04466,0,0.0002244245647964327,0.00036280582605396905,nan,(nan+nanj)
-124.9,0.04136,0,0.0002244055187674565,0.0003623379486291656,nan,(nan+nanj)
-144.91,0.04022,0,0.00022438339707298027,0.00036227929705134887,nan,(nan+nanj)
-164.93,0.03905,0,0.0002243691757222166,0.00036234780748034545,nan,(nan+nanj)
-184.94,0.03877,0,0.00022435203031290207,0.0003627078268417794,nan,(nan+nanj)
-204.95,0.03879,0,0.00022433314121006465,0.0003631590232932025,nan,(nan+nanj)
-224.97,0.03828,0,0.00022432003745898044,0.00036377462688796935,nan,(nan+nanj)
-244.98,0.0386,0,0.00022430128020078932,0.0003647462572033966,nan,(nan+nanj)
-264.99,0.03786,0,0.00022428699156662457,0.0003647901065222392,nan,(nan+nanj)
