delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.04525,0,0.00022428647620031938,0.00031031958797944625,nan,(nan+nanj)
244.98,0.0449,0,0.00022430089109670703,0.0003101953321237305,nan,(nan+nanj)
224.97,0.04452,0,0.00022431951465506916,0.00031126298168715483,nan,(nan+nanj)
204.95,0.04463,0,0.00022433310224767578,0.0003121768047095186,nan,(nan+nanj)
184.94,0.0451,0,0.00022435139144116878,0.00031249739281713484,nan,(nan+nanj)
164.93,0.04526,0,0.00022436945149328924,0.0003121432489694431,nan,(nan+nanj)
144.91,0.04498,0,0.00022438359191689905,0.000312532181215186,nan,(nan+nanj)
124.9,0.04453,0,0.00022440651994026783,0.00031252577793716707,nan,(nan+nanj)
104.88,0.04456,0,0.00022440793808531367,0.00031253949918153,nan,(nan+nanj)
84.87,0.04498,0,0.00022429769575993408,0.0003126075817344587,nan,(nan+nanj)
64.86,0.04589,0,0.0002241856041815815,0.0003129953695544252,nan,(nan+nanj)
63.3,0.04577,0,0.00022412008934569183,0.00031306203320535797,nan,(nan+nanj)
61.73,0.04543,0,0.0002241303478175416,0.0003130889351719013,nan,(nan+nanj)
60.17,0.04494,0,0.00022422065979565975,0.0003130466509777552,nan,(nan+nanj)
58.61,0.04437,0,0.00022437254566076703,0.00031290755109081303,nan,(nan+nanj)
57.04,0.04386,0,0.00022454659777615404,0.000312652489614762,nan,(nan+nanj)
55.48,0.04351,0,0.00022468468050851342,0.0003122863293412159,nan,(nan+nanj)
53.92,0.04339,0,0.00022473045927207114,0.0003118326811482053,nan,(nan+nanj)
52.36,0.04353,0,0.00022464176057346297,0.00031134103171281957,nan,(nan+nanj)
50.79,0.04389,0,0.00022440615590024748,0.00031088185628358467,nan,(nan+nanj)
49.23,0.0444,0,0.00022405872396269455,0.00031055393157719546,nan,(nan+nanj)
47.67,0.04496,0,0.0002236724153847902,0.00031045536108020855,nan,(nan+nanj)
46.1,0.04546,0,0.00022334788348166157,0.0003106793617982939,nan,(nan+nanj)
44.54,0.04583,0,0.0002231948271496087,0.00031127549591492,nan,(nan+nanj)
42.98,0.04601,0,0.00022328703296270458,0.0003122278035662118,nan,(nan+nanj)
41.42,0.04601,0,0.00022364413637410152,0.0003134314334067856,nan,(nan+nanj)
39.85,0.04585,0,0.00022421948135831204,0.000314702461828964,nan,(nan+nanj)
38.29,0.04558,0,0.00022489096065758662,0.00031577594555776134,nan,(nan+nanj)
36.73,0.04529,0,0.00022551364896150616,0.00031641484096800454,nan,(nan+nanj)
35.16,0.04501,0,0.00022595296038196988,0.00031644407067421554,nan,(nan+nanj)
33.6,0.0448,0,0.0002261255462647771,0.00031582241002336975,nan,(nan+nanj)
32.04,0.04469,0,0.00022605080282256385,0.0003146731096578259,nan,(nan+nanj)
