delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.004094,6.316013200780013e-06,0.00022333086406289837,0.00027148748905481135,0.00022335576543219826,(0.00025990716994839236+0j)
244.98,0.00409,6.316013200780013e-06,0.0002233306909037447,0.0002727626493657098,0.00022335576543230928,(0.0002599071699487254+0j)
224.97,0.004089,6.316013200780013e-06,0.00022333101030369562,0.0002714612662590987,0.00022335576543131008,(0.0002599071699430633+0j)
204.95,0.004094,6.316013200780013e-06,0.00022333064409718606,0.0002715445844488906,0.00022335576541920865,(0.00025990716992796425+0j)
184.94,0.004097,6.316013200780013e-06,0.0002233309131932648,0.00026882635440006464,0.00022335576552079406,(0.00025990717011004083+0j)
164.93,0.004095,6.316013200780013e-06,0.000223330887895834,0.00027011453835779076,0.00022335576513954347,(0.0002599071677417131+0j)
144.91,0.00409,6.316013200780013e-06,0.0002233301424077183,0.00027288921852941517,0.00022335576497267695,(0.0002599070819364613+0j)
124.9,0.004088,6.316013175244883e-06,0.0002233287912113413,0.00028142674976283644,0.00022335558750996576,(0.0002599139480868873+0j)
104.88,0.004093,6.316047910348566e-06,0.00022336057210969873,0.0002841738547046946,0.00022335546316964994,(0.0002598882447637507+0j)
84.87,0.004097,6.315458138228536e-06,0.00022326706399655727,0.00028073955455565347,0.00022345548362712186,(0.0002598170209882067+0j)
64.86,0.004111,6.324011503022753e-06,0.0002238043354861885,0.00026690936327122827,0.00022295729876609105,(0.0002602230149632012+0j)
60.53,0.00409,6.349686795692477e-06,0.00022417970513677332,0.00026236306925253583,0.00022365654749423314,(0.00026086718184381574+0j)
56.21,0.004072,6.371766622215169e-06,0.00022424968763390396,0.000260383619051896,0.00022463463357913493,(0.0002612724409637446+0j)
51.89,0.00407,6.3502330880371716e-06,0.00022357628308133926,0.00025899657268013687,0.00022485809454664274,(0.0002608033541257049+0j)
47.56,0.004075,6.257329695946723e-06,0.00022180934058224633,0.00025764057156763,0.0002234296129083324,(0.0002591276751783278+0j)
43.24,0.004092,6.132913081602354e-06,0.00021972593402952434,0.00025698088228698346,0.00022081501864235076,(0.000256948292608028+0j)
38.91,0.004127,6.089010514687132e-06,0.00021936000224165308,0.00025786468689992237,0.0002191168803864496,(0.0002559875806913414+0j)
34.59,0.004151,6.233895071594553e-06,0.00022241059272110064,0.000261001464452959,0.00022063064001121013,(0.0002578117141391889+0j)
30.27,0.004132,6.556247927336223e-06,0.0002283494561194921,0.00026572802722657496,0.0002254518975265407,(0.0002621554406996296+0j)
25.94,0.004098,6.856451445269585e-06,0.00023364376721923819,0.0002695560250746132,0.00023051843533750116,(0.00026645902636857066+0j)
