delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.004094,6.316013200780013e-06,0.00022333086406289837,0.00019676228874043744,0.00022335576543219826,(0.00021174068631468757+0j)
244.98,0.00409,6.316013200780013e-06,0.0002233306909037447,0.00019754763712154233,0.00022335576543230928,(0.00021174068631502063+0j)
224.97,0.004089,6.316013200780013e-06,0.00022333101030369562,0.00019836147080087851,0.00022335576543131008,(0.0002117406863093585+0j)
204.95,0.004094,6.316013200780013e-06,0.00022333064409718606,0.00019728186598211295,0.00022335576541920865,(0.00021174068629414844+0j)
184.94,0.004097,6.316013200780013e-06,0.0002233309131932648,0.00019425360847624695,0.00022335576552079406,(0.00021174068647744626+0j)
164.93,0.004095,6.316013200780013e-06,0.000223330887895834,0.00019249796719544854,0.00022335576513954347,(0.00021174068433371662+0j)
144.91,0.00409,6.316013200780013e-06,0.0002233301424077183,0.00019512843799907031,0.00022335576497267695,(0.00021174062142337302+0j)
124.9,0.004088,6.316013175244883e-06,0.0002233287912113413,0.00020119021096198786,0.00022335558750996576,(0.00021174600497853024+0j)
104.88,0.004093,6.316047910348566e-06,0.00022336057210969873,0.00020675989590990262,0.00022335546316964994,(0.00021173877092728333+0j)
84.87,0.004097,6.315458138228536e-06,0.00022326706399655727,0.00020955289043311787,0.00022345548362712186,(0.0002112832986780333+0j)
64.86,0.004111,6.324011503022753e-06,0.0002238043354861885,0.0002123136673644055,0.00022295729876609105,(0.00021357285498646572+0j)
60.53,0.00409,6.349686795692477e-06,0.00022417970513677332,0.00021287809368253363,0.00022365654749423314,(0.00021245934033264913+0j)
56.21,0.004072,6.371766622215169e-06,0.00022424968763390396,0.00021264727678160789,0.00022463463357913493,(0.0002101897431771027+0j)
51.89,0.00407,6.3502330880371716e-06,0.00022357628308133926,0.0002117264478366243,0.00022485809454664274,(0.00020826967467668656+0j)
47.56,0.004075,6.257329695946723e-06,0.00022180934058224633,0.0002102513833031061,0.0002234296129083324,(0.00020835312170741638+0j)
43.24,0.004092,6.132913081602354e-06,0.00021972593402952434,0.00020896632762901213,0.00022081501864235076,(0.00021083742085981072+0j)
38.91,0.004127,6.089010514687132e-06,0.00021936000224165308,0.00020919480353909226,0.0002191168803864496,(0.00021435526651025771+0j)
