delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.04525,0,0.00022428647620031938,0.00019000293887527775,nan,(nan+nanj)
244.98,0.0449,0,0.00022430089109670703,0.00019003993218691395,nan,(nan+nanj)
224.97,0.04452,0,0.00022431951465506916,0.000190086884263585,nan,(nan+nanj)
204.95,0.04463,0,0.00022433310224767578,0.0001901070305471153,nan,(nan+nanj)
184.94,0.0451,0,0.00022435139144116878,0.00019009367217159845,nan,(nan+nanj)
164.93,0.04526,0,0.00022436945149328924,0.0001900861440421453,nan,(nan+nanj)
144.91,0.04498,0,0.00022438359191689905,0.0001901163460987787,nan,(nan+nanj)
124.9,0.04453,0,0.00022440651994026783,0.0001901683141277699,nan,(nan+nanj)
104.88,0.04456,0,0.00022440793808531367,0.000190184014637107,nan,(nan+nanj)
84.87,0.04498,0,0.00022429769575993408,0.0001900679875485034,nan,(nan+nanj)
64.86,0.04589,0,0.0002241856041815815,0.00018993178723536452,nan,(nan+nanj)
63.3,0.04577,0,0.00022412008934569183,0.00018985730769316422,nan,(nan+nanj)
61.73,0.04543,0,0.0002241303478175416,0.00018985803358306796,nan,(nan+nanj)
60.17,0.04494,0,0.00022422065979565975,0.0001899399645521882,nan,(nan+nanj)
58.61,0.04437,0,0.00022437254566076703,0.00019008680291443536,nan,(nan+nanj)
57.04,0.04386,0,0.00022454659777615404,0.00019026226734675245,nan,(nan+nanj)
55.48,0.04351,0,0.00022468468050851342,0.00019041184656398702,nan,(nan+nanj)
53.92,0.04339,0,0.00022473045927207114,0.0001904823962251001,nan,(nan+nanj)
52.36,0.04353,0,0.00022464176057346297,0.0001904330882974703,nan,(nan+nanj)
50.79,0.04389,0,0.00022440615590024748,0.00019024980443238526,nan,(nan+nanj)
49.23,0.0444,0,0.00022405872396269455,0.00018996040368934874,nan,(nan+nanj)
47.67,0.04496,0,0.0002236724153847902,0.00018962715654124995,nan,(nan+nanj)
46.1,0.04546,0,0.00022334788348166157,0.00018933689780331608,nan,(nan+nanj)
44.54,0.04583,0,0.0002231948271496087,0.00018918487294194986,nan,(nan+nanj)
42.98,0.04601,0,0.00022328703296270458,0.00018923518687330443,nan,(nan+nanj)
41.42,0.04601,0,0.00022364413637410152,0.00018950535912953814,nan,(nan+nanj)
39.85,0.04585,0,0.00022421948135831204,0.00018995611807703927,nan,(nan+nanj)
38.29,0.04558,0,0.00022489096065758662,0.0001904855942327366,nan,(nan+nanj)
36.73,0.04529,0,0.00022551364896150616,0.00019097358639774686,nan,(nan+nanj)
35.16,0.04501,0,0.00022595296038196988,0.00019131092110136194,nan,(nan+nanj)
33.6,0.0448,0,0.0002261255462647771,0.00019143429165846548,nan,(nan+nanj)
32.04,0.04469,0,0.00022605080282256385,0.000191366969804041,nan,(nan+nanj)
30.48,0.04468,0,0.00022584345323273247,0.0001912113004453042,nan,(nan+nanj)
28.91,0.04476,0,0.0002256883695794798,0.0001911254584048283,nan,(nan+nanj)
27.35,0.04493,0,0.00022578551332319563,0.00019127425028631073,nan,(nan+nanj)
25.79,0.04515,0,0.00022626829102501134,0.0001917619218871902,nan,(nan+nanj)
24.22,0.04539,0,0.0002271509476097222,0.00019258877512207118,nan,(nan+nanj)
22.66,0.0456,0,0.0002282673816603742,0.0001936002652817015,nan,(nan+nanj)
21.1,0.04572,0,0.00022931893185906826,0.00019453360201338032,nan,(nan+nanj)
19.54,0.0457,0,0.00022991448780018686,0.00019505187758084297,nan,(nan+nanj)
17.97,0.04547,0,0.00022966523172152087,0.00019482558766670266,nan,(nan+nanj)
16.41,0.04504,0,0.00022830304768728382,0.00019363299539110201,nan,(nan+nanj)
14.85,0.04443,0,0.00022576382152805774,0.0001914284665911481,nan,(nan+nanj)
13.28,0.0437,0,0.00022221086839335769,0.00018836018041545888,nan,(nan+nanj)
11.72,0.04297,0,0.00021813142292193,0.00018485152646152692,nan,(nan+nanj)
10.16,0.04239,0,0.0002141371941618564,0.0001814282520296029,nan,(nan+nanj)
8.6,0.04206,0,0.0002109445343908556,0.00017870185718349418,nan,(nan+nanj)
7.03,0.04209,0,0.00020921424303188552,0.00017723243601264205,nan,(nan+nanj)
5.47,0.04252,0,0.00020944647745646527,0.00017743911788625777,nan,(nan+nanj)
3.91,0.04332,0,0.00021179523287850888,0.00017944357284849222,nan,(nan+nanj)
2.34,0.04441,0,0.0002160969567753801,0.00018309685064987757,nan,(nan+nanj)
0.78,0.04562,0,0.00022173969337468957,0.000187871854161914,nan,(nan+nanj)
0.0,0.04622,0,0.0002248207812555192,0.00019047280176476278,nan,(nan+nanj)
-0.78,0.04678,0,0.00022791924917830997,0.00019308432581321977,nan,(nan+nanj)
-2.34,0.04773,0,0.00023368897078557271,0.00019793653348321172,nan,(nan+nanj)
-3.91,0.04831,0,0.00023818775684925075,0.00020170942166486405,nan,(nan+nanj)
-5.47,0.04844,0,0.00024071059009522777,0.0002038198703532279,nan,(nan+nanj)
-7.03,0.04813,0,0.00024101385877095538,0.000204072935057531,nan,(nan+nanj)
-8.6,0.04743,0,0.00023921439961116508,0.00020257343841367792,nan,(nan+nanj)
-10.16,0.04648,0,0.0002358367889011559,0.00019976291981993466,nan,(nan+nanj)
-11.72,0.04542,0,0.00023161167758400936,0.0001962505357279154,nan,(nan+nanj)
-13.28,0.04441,0,0.0002273372693998299,0.0001926982683563283,nan,(nan+nanj)
-14.85,0.04356,0,0.00022368095712210767,0.0001896572772243088,nan,(nan+nanj)
-16.41,0.04298,0,0.00022113831601533462,0.00018753560004303171,nan,(nan+nanj)
-17.97,0.0427,0,0.0002198320301605161,0.0001864326560179208,nan,(nan+nanj)
-19.54,0.04273,0,0.0002196368437369367,0.00018624410862611018,nan,(nan+nanj)
-21.1,0.04303,0,0.00022023346586697023,0.00018670781865526287,nan,(nan+nanj)
-22.66,0.04352,0,0.00022121797575025415,0.00018749318976685192,nan,(nan+nanj)
-24.22,0.04414,0,0.00022222160423568393,0.00018829995689362278,nan,(nan+nanj)
-25.79,0.0448,0,0.00022298907635742715,0.00018892131454806282,nan,(nan+nanj)
-27.35,0.04541,0,0.00022339671093885016,0.00018925775207578877,nan,(nan+nanj)
-28.91,0.04592,0,0.00022347532351985055,0.00018933460550007997,nan,(nan+nanj)
-30.48,0.04627,0,0.00022334681562019565,0.00018925014481319113,nan,(nan+nanj)
-32.04,0.04645,0,0.0002231788358939557,0.00018913792891939174,nan,(nan+nanj)
-33.6,0.04643,0,0.0002231221274936468,0.00018911690147638271,nan,(nan+nanj)
-35.16,0.04624,0,0.00022327133061705862,0.00018925967736160842,nan,(nan+nanj)
-36.73,0.0459,0,0.00022364648767658757,0.00018957847411527062,nan,(nan+nanj)
-38.29,0.04548,0,0.00022418466742468723,0.00019001909534988037,nan,(nan+nanj)
-39.85,0.04504,0,0.00022477789393360315,0.00019049330216669436,nan,(nan+nanj)
-41.42,0.04465,0,0.00022530250164731758,0.00019090262427290394,nan,(nan+nanj)
-42.98,0.04438,0,0.00022564418713966194,0.00019115906341637956,nan,(nan+nanj)
-44.54,0.04425,0,0.0002257471300332048,0.00019122318226283408,nan,(nan+nanj)
-46.1,0.04427,0,0.00022561214988336964,0.00019110132352417875,nan,(nan+nanj)
-47.67,0.04443,0,0.00022529378855784543,0.00019084150941695022,nan,(nan+nanj)
-49.23,0.04468,0,0.00022489093704924912,0.00019052468437452674,nan,(nan+nanj)
-50.79,0.04497,0,0.00022450635537873964,0.00019023165510712037,nan,(nan+nanj)
-52.36,0.04523,0,0.00022422523753418133,0.00019002679583512982,nan,(nan+nanj)
-53.92,0.04544,0,0.00022409962874192502,0.00018994620432777332,nan,(nan+nanj)
-55.48,0.04554,0,0.00022412909990277008,0.0001899845756253571,nan,(nan+nanj)
-57.04,0.04553,0,0.00022427435891669845,0.00019010684457254623,nan,(nan+nanj)
-58.61,0.04541,0,0.00022447220034660376,0.00019026095858021286,nan,(nan+nanj)
-60.17,0.04522,0,0.00022465089997514287,0.00019039048971147832,nan,(nan+nanj)
-61.73,0.04499,0,0.00022475786457276659,0.00019045617054191943,nan,(nan+nanj)
-63.3,0.04477,0,0.00022476676214544522,0.00019044075047036646,nan,(nan+nanj)
-64.86,0.04461,0,0.00022468252705465375,0.00019035272574186024,nan,(nan+nanj)
-84.87,0.04478,0,0.00022452472688705427,0.00019025670098071767,nan,(nan+nanj)
-104.88,0.04466,0,0.0002244245647964327,0.00019016911299374328,nan,(nan+nanj)
-124.9,0.04136,0,0.0002244055187674565,0.00019015122893262237,nan,(nan+nanj)
-144.91,0.04022,0,0.00022438339707298027,0.00019012971451826122,nan,(nan+nanj)
-164.93,0.03905,0,0.0002243691757222166,0.0001901152736795142,nan,(nan+nanj)
