delay,ion_tRecX,ion_QS,ion_NA_GASFIR,ion_NA_SFA,ion_NA_reconstructed_GASFIR,ion_NA_reconstructed_SFA
264.99,0.004094,6.316013200780013e-06,0.0002222871305901375,0.0001851203556613168,0.00022231179984788518,(0.00018381552429824755+0j)
244.98,0.00409,6.316013200780013e-06,0.00022228695920778474,0.00018512616062271725,0.0002223117998479962,(0.0001838155242985806+0j)
224.97,0.004089,6.316013200780013e-06,0.00022228727561124373,0.00018512298430672924,0.000222311799846997,(0.00018381552429336256+0j)
204.95,0.004094,6.316013200780013e-06,0.00022228691262538014,0.00018512600875253415,0.0002223117998350066,(0.00018381552422863656+0j)
184.94,0.004097,6.316013200780013e-06,0.0002222871796306869,0.000185120255668747,0.0002223117999350377,(0.00018381552477275687+0j)
164.93,0.004095,6.316013200780013e-06,0.00022228715402405896,0.00018511813863875126,0.00022231179955856106,(0.00018381552301660609+0j)
144.91,0.00409,6.316013200780013e-06,0.00022228641469279609,0.00018510775943270108,0.0002223117994009094,(0.00018381549318813306+0j)
124.9,0.004088,6.316013175244883e-06,0.0002222850689176381,0.00018510422327433496,0.00022231162216157507,(0.00018381791524202384+0j)
104.88,0.004093,6.316047910348566e-06,0.00022231665280647572,0.00018511417422950593,0.00022231150085172402,(0.00018381876592532542+0j)
84.87,0.004097,6.315458138228536e-06,0.00022222328068521868,0.0001849923971399825,0.00022241106735221283,(0.000183519536228971+0j)
64.86,0.004111,6.324011503022753e-06,0.0002227584511798053,0.00018536165132210236,0.00022191514247926758,(0.00018500017870348717+0j)
60.53,0.00409,6.349686795692477e-06,0.00022313093004222573,0.0001855944724271641,0.0002226111763158345,(0.0001840255325824547+0j)
56.21,0.004072,6.371766622215169e-06,0.00022319979870044637,0.0001856888207552032,0.00022358478351025557,(0.00018229073115394456+0j)
51.89,0.00407,6.3502330880371716e-06,0.00022252968755387403,0.00018530357696011635,0.00022380723044967965,(0.00018107602782579946+0j)
47.56,0.004075,6.257329695946723e-06,0.00022077262724617963,0.0001840683556563194,0.0002223853003782139,(0.00018171952223910992+0j)
43.24,0.004092,6.132913081602354e-06,0.00021870144708291406,0.00018242721390049343,0.00021978268568678683,(0.00018430098032540254+0j)
38.91,0.004127,6.089010514687132e-06,0.00021833851460528741,0.00018192466518762718,0.00021809233208580636,(0.00018716436734134145+0j)
34.59,0.004151,6.233895071594553e-06,0.00022137349404427464,0.00018404561174734102,0.00021959917954794683,(0.00018797171368079013+0j)
30.27,0.004132,6.556247927336223e-06,0.00022728086635204203,0.00018861073842635356,0.00022439838946475277,(0.00018573494292184467+0j)
25.94,0.004098,6.856451445269585e-06,0.00023254609076128752,0.0001929397931843546,0.0002294417458212905,(0.0001819070927493449+0j)
21.62,0.004102,6.840688120179905e-06,0.00023213182965808876,0.0001929244249293527,0.00023038223504157074,(0.00017946022248394033+0j)
17.3,0.004117,6.414480136940348e-06,0.00022417103869964983,0.00018685978384891389,0.0002253359579071912,(0.00018036370976448612+0j)
12.97,0.004062,5.83885652516436e-06,0.0002131532737883468,0.0001781459211448455,0.0002170279582811574,(0.00018384149767436408+0j)
8.65,0.003951,5.523328187706511e-06,0.00020700532440831587,0.000173089711304808,0.00021128063542519282,(0.0001869231026478957+0j)
4.32,0.003929,5.708807647386571e-06,0.0002107178200366766,0.00017580520278914769,0.00021243118035219055,(0.0001870646181708624+0j)
0.0,0.004077,6.329159212392632e-06,0.00022269961233178925,0.00018515592698531425,0.00021985364016474662,(0.00018434733100880507+0j)
-4.32,0.004266,6.994260835613275e-06,0.00023509946982613883,0.0001949344506865236,0.00022845327945975047,(0.00018133133911313326+0j)
-8.65,0.004306,7.211273183038713e-06,0.00023905576259197758,0.00019810334715752997,0.00023269659287883382,(0.00018069976035228752+0j)
-12.97,0.004175,6.842763787373585e-06,0.00023237869951897583,0.00019291618691208434,0.00023058851046220408,(0.00018291990452190543+0j)
-17.3,0.004029,6.23632413720987e-06,0.00022114099217329652,0.00018415538474780835,0.00022452415441098772,(0.00018599315153633444+0j)
-21.62,0.004001,5.833504160390746e-06,0.0002133578471733566,0.000178132267539155,0.00021879202857866265,(0.00018734102584916368+0j)
